Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark
1055_Hakka_1,"1,055",舅父,Uncle(mother’s brother),Hakka_1,大舅【長】,tai53>55kʰiu13,dai4 kiu1 ,唔肯定,送氣？
1055_Hakka_2,"1,055",舅父,Uncle(mother’s brother),Hakka_2,舅仔【幼】,kʰiu13>35tsai31,kiu1 zai3 ,OK,
1056_Hakka_1,"1,056",舅母,the wife of mother’s brother,Hakka_1,大舅娘【長】,tʰai53kʰiu13>35ȵiɔŋ11,tai4 kiu1 ngiong2 ,OK,
1056_Hakka_2,"1,056",舅母,the wife of mother’s brother,Hakka_2,舅娘仔【幼】,kʰiu13>35ȵiɔŋ11tsai31,kiu1 ngiong2 zai3 ,OK,
1057_Hakka_1,"1,057",哥哥(對),Face-to-faceaddress toelder brother,Hakka_1,阿哥,a13kɔ13,a1 go1 ,OK,
1058_Hakka_1,"1,058",哥哥(指),Elder brother,Hakka_1,阿哥,a13kɔ13,a1 go1 ,OK,
1059_Hakka_1,"1,059",嫂子,the wife of elder brother,Hakka_1,阿嫂,a13>35sau31,a1 sau3 ,OK,
1060_Hakka_1,"1,060",姐姐,Elder sister,Hakka_1,阿姐,a13>35tsia31,a1 zia3 ,OK,
1061_Hakka_1,"1,061",姐夫,the husband of elder sister,Hakka_1,姐夫,tsia31fu13,zia3 fu1 ,OK,
1062_Hakka_1,"1,062",弟弟,Younger brother,Hakka_1,老弟,lau31tʰai13,lau3 tai1 ,OK,
1063_Hakka_1,"1,063",妹妹,Younger sister,Hakka_1,老妹,lau31mɔi53,lau3 moi4 ,OK,
1064_Hakka_1,"1,064",妹夫,husband of younger sister,Hakka_1,老妹婿,lau31mɔi53sɛ53,lau3 moi4 se4 ,OK,
1065_Hakka_1,"1,065",大伯子(夫兄),husband’s elder brother,Hakka_1,大伯爺,tʰai53>55pak31ja11,tai4 bak5 ya2 ,OK,
1066_Hakka_1,"1,066",小叔子(夫弟),husband’s younger brother,Hakka_1,叔仔,suk31tsai31,suk5 zai3 ,OK,
1067_Hakka_1,"1,067",大姑子,the elder sister of husband,Hakka_1,大姑,tai53ku13,dai4 gu1 ,OK,
1068_Hakka_1,"1,068",大姨子,Sister-in-law (wife’s elder sister),Hakka_1,大姨,tʰai53>55ji11,tai4 yi2 ,OK,
1069_Hakka_1,"1,069",小姨子,wife’s younger sister,Hakka_1,姨仔,ji11tsai31,yi2 zai3 ,OK,
1070_Hakka_1,"1,070",大舅子(妻兄),wife’s elder brother,Hakka_1,大舅,tʰai53kʰiu13,tai4 kiu1 ,OK,
1071_Hakka_1,"1,071",小舅子(妻弟),wife’s younger brother,Hakka_1,舅仔,kʰiu13>35tsai31,kiu1 zai3 ,OK,
1072_Hakka_1,"1,072",連襟,the husbands of sisters,Hakka_1,老襟,lau13kʰim13,lau1 kim1 ,OK,
1073_Hakka_1,"1,073",妯娌,the wives of brothers,Hakka_1,子嫂,tsu31sau31,zu3 sau3 ,OK,
1074_Hakka_1,"1,074",丈夫,Husband,Hakka_1,老公,lau31kuŋ13,lau3 gung1 ,OK,
1075_Hakka_1,"1,075",妻子,Wife,Hakka_1,老婆,lau31pʰɔ11,lau3 po2 ,OK,
1076_Hakka_1,"1,076",岳父,Father-in-law (wife’s father),Hakka_1,丈人佬,tsʰɔŋ13ȵin13>35lau31,cong1 ngin1 lau3 ,OK,
1077_Hakka_1,"1,077",岳母,Mother-in-law (wife’s mother),Hakka_1,丈人婆,tsʰɔŋ13ȵin13>35pʰɔ11,cong1 ngin1 po2 ,OK,
1078_Hakka_1,"1,078",公公,husband’s father,Hakka_1,家官,ka13kɔn13,ga1 gon1 ,OK,
1079_Hakka_1,"1,079",婆婆,husband’s mother,Hakka_1,家娘,ka13>35ȵiɔŋ11,ga1 ngiong2 ,OK,
1080_Hakka_1,"1,080",親家,Parents-in-law,Hakka_1,且姆,tsʰia13mɛ13,cia1 me1 ,OK,
1081_Hakka_1,"1,081",繼父,Step father,Hakka_1,繼父爺,kɛ53fu13>35ja11,ge4 fu1 ya2 ,OK,
1082_Hakka_1,"1,082",繼母,Step mother,Hakka_1,後娭,hɛu53ɔi13,heu4 oi1 ,OK,
1083_Hakka_1,"1,083",乾爹,Adopted father,Hakka_1,契爺,kʰɛ53>55ja11,ke4 ya2 ,OK,
1084_Hakka_1,"1,084",乾媽,Adopted mother,Hakka_1,契媽,kʰɛ53>55ma11,ke4 ma2 ,OK,
1085_Hakka_1,"1,085",兒女,Children,Hakka_1,子女,tsu31ŋ31,zu3 ng3 ,OK,
1086_Hakka_1,"1,086",兒子,Son,Hakka_1,賴子,lai53tsu13,lai4 zu1 ,OK,
1087_Hakka_1,"1,087",最小的兒子,Youngest son,Hakka_1,滿仔,man13>35tsai31,man1 zai3 ,OK,
1088_Hakka_1,"1,088",兒媳,Daughter-in-law,Hakka_1,心臼,sim13kʰiu13,sim1 kiu1 ,OK,
1089_Hakka_1,"1,089",女兒,Daughter,Hakka_1,妹子,mɔi53tsu13,moi4 zu1 ,OK,
1090_Hakka_1,"1,090",最小的女兒,Youngest daughter,Hakka_1,滿女,man13>35ŋ31,man1 ng3 ,OK,
1091_Hakka_1,"1,091",女婿,daughter’s husband,Hakka_1,婿郎,sɛ53>55lɔŋ11,se4 long2 ,OK,
1092_Hakka_1,"1,092",孫子,Grandson (son’s son),Hakka_1,孫仔,sun13>35tsai31,sun1 zai3 ,OK,
1093_Hakka_1,"1,093",孫女,Granddaughter (son’s daughter),Hakka_1,孫女,sun13>35ŋ31,sun1 ng3 ,OK,
1094_Hakka_1,"1,094",重孫,Great grandson,Hakka_1,息子,sɛt31,set5 ,有問題,character =/= ROM
1095_Hakka_1,"1,095",外孫,Daughter’s son,Hakka_1,外孫,ŋɔi53sun13,ngoi4 sun1 ,OK,
1096_Hakka_1,"1,096",外孫女,Daughter’s daughter,Hakka_1,外孫女,ŋɔi53sun13>35ŋ31,ngoi4 sun1 ng3 ,OK,
1097_Hakka_1,"1,097",外甥,(Man’s address to his) Sister’s son,Hakka_1,外甥,ŋɔi11saŋ13,ngoi2 sang1 ,OK,
1098_Hakka_1,"1,098",外甥女,(Man’s address to his) Sister’sdaughter,Hakka_1,外甥女,ŋɔi11saŋ13>35ŋ31,ngoi2 sang1 ng3 ,OK,
1099_Hakka_1,"1,099",侄子,Nephew(Brother’s son),Hakka_1,侄仔,tsʰit31tsu31,cit5 zu3 ,OK,
1100_Hakka_1,"1,100",侄女,Niece(Brother’s daughter),Hakka_1,侄女,tsʰit31ȵi31,cit5 ngi3 ,OK,
1101_Hakka_1,"1,101",父子倆,Father and son,Hakka_1,兩子爺,liɔŋ31tsu31ja11,liong3 zu3 ya2 ,OK,
1102_Hakka_1,"1,102",夫妻倆,Husband and wife,Hakka_1,兩公婆,liɔŋ31kuŋ13>35pʰɔ11,liong3 gung1 po2 ,OK,
1103_Hakka_1,"1,103",兄弟,Brothers,Hakka_1,兄弟,hiuŋ13tʰi53,hiung1 ti4 ,OK,
1104_Hakka_1,"1,104",姐妹,Sisters,Hakka_1,姊妹,tsi31mɔi53,zi3 moi4 ,OK,
1105_Hakka_1,"1,105",兄弟倆,Elder brother and younger brother,Hakka_1,兩兄弟,liɔŋ31hiuŋ13tʰi53,liong3 hiung1 ti4 ,OK,
1106_Hakka_1,"1,106",姐妹倆,Elder sister and younger sister,Hakka_1,兩姊妹,liɔŋ31tsi31mɔi53,liong3 zi3 moi4 ,OK,
1107_Hakka_1,"1,107",兄妹倆,Elder brother and younger sister,Hakka_1,兩姊妹,liɔŋ31tsi31mɔi53,liong3 zi3 moi4 ,唔肯定,
1108_Hakka_1,"1,108",姐弟倆,Elder sister and younger brother,Hakka_1,兩姊妹,liɔŋ31tsi31mɔi53,liong3 zi3 moi4 ,唔肯定,
1109_Hakka_1,"1,109",堂兄弟,Cousins (the sons of two brothers),Hakka_1,叔伯兄弟,suk31pak31hiuŋ13tʰi53,suk5 bak5 hiung1 ti4 ,OK,
1110_Hakka_1,"1,110",表姐妹,Cousins (the daughters of sisters),Hakka_1,表姊妹,piau31tsi31mɔi53,biau3 zi3 moi4 ,OK,
1111_Hakka_1,"1,111",親戚,Relatives,Hakka_1,親戚,tsʰin13>35tsʰit31,cin1 cit5 ,OK,
1112_Hakka_1,"1,112",輩份,Seniority in the family,Hakka_1,字輩,su53pui53,su4 bui4 ,OK,
1113_Hakka_1,"1,113",小名,Pet name,Hakka_1,花名,fa13>35miaŋ11,fa1 miang2 ,OK,
1114_Hakka_1,"1,114",綽號,Nick name,Hakka_1,花名,fa13>35miaŋ11,fa1 miang2 ,OK,
1115_Hakka_1,"1,115",說親,Match-making,Hakka_1,做媒人,tsɔ53>55mɔi11ȵin11,zo4 moi2 ngin2 ,OK,
1116_Hakka_1,"1,116",媒人,Matchmaker,Hakka_1,媒人婆,mɔi11ȵin11pʰɔ11,moi2 ngin2 po2 ,OK,
1117_Hakka_1,"1,117",訂婚,To be engaged,Hakka_1,定婚,tʰin53fun13,tin4 fun1 ,OK,
1118_Hakka_1,"1,118",娶妻,"Have a wife, Marry a women",Hakka_1,娶老婆,tsʰi31lau31pʰɔ11,ci3 lau3 po2 ,OK,
1119_Hakka_1,"1,119",嫁人,"Have a husband, Marry a man",Hakka_1,嫁老公,ka53>55lau31kuŋ13,ga4 lau3 gung1 ,OK,
1120_Hakka_1,"1,120",娶兒媳婦,Get a daughter-in-law,Hakka_1,娶心臼,tsʰi31sim13kʰiu13,ci3 sim1 kiu1 ,OK,
1121_Hakka_1,"1,121",招贅(招婿上門),Get a son-in-law (to live with wife’s parents),Hakka_1,招郎入舍,tsau13>35lɔŋ11ȵip31sa53,zau1 long2 ngip5 sa4 ,OK,
1122_Hakka_1,"1,122",新郎,Bridegroom,Hakka_1,新娘公,sin13>35lɔŋ11kuŋ13,sin1 long2 gung1 ,OK,
1123_Hakka_1,"1,123",新娘,Bride,Hakka_1,新娘,sin13>35ȵiɔŋ11,sin1 ngiong2 ,OK,
1124_Hakka_1,"1,124",辦酒席,Hold a banquet,Hakka_1,做酒,tsɔ53>55tsiu31,zo4 ziu3 ,OK,
1125_Hakka_1,"1,125",赴宴,Attend a banquet,Hakka_1,食酒,sit53tsiu31,sit6 ziu3 ,OK,
1126_Hakka_1,"1,126",娘家,Parent’s home (of a married women),Hakka_1,妹家,mɔi53ka13,moi4 ga1 ,OK,
1127_Hakka_1,"1,127",再嫁,Remarry a man,Hakka_1,番嫁,fan13ka53,fan1 ga4 ,OK,
1127_Hakka_2,"1,127",再嫁,Remarry a man,Hakka_2,番頭嫁,fan13>35tʰɛu11ka53,fan1 teu2 ga4 ,OK,
1128_Hakka_1,"1,128",續弦,Remarry a woman,Hakka_1,再娶,tsʰai53>55tsʰi31,cai4 ci3 ,OK,
1129_Hakka_1,"1,129",懷孕,Be pregnant,Hakka_1,大肚胈,tʰai53>55tu31pʰat53,tai4 du3 pat6 ,OK,
1130_Hakka_1,"1,130",害喜(妊娠反應),Pregnancy reaction,Hakka_1,發子,pɔt31tsu31,bot5 zu3 ,OK,
1131_Hakka_1,"1,131",流產,"Miscarriage, Abortion",Hakka_1,損身,sun31sin13,sun3 sin1 ,OK,
1132_Hakka_1,"1,132",孕婦,Pregnant woman,Hakka_1,大肚婆,tʰai53>55tu31pʰɔ11,tai4 du3 po2 ,OK,
1133_Hakka_1,"1,133",臨盆,About to give birth to a baby,Hakka_1,打斗,ta31tɛu31,da3 deu3 ,OK,
1134_Hakka_1,"1,134",生孩子,Give birth to a child,Hakka_1,養阿伢,jɔŋ13ɔ13>35ŋa11,yong1 o1 nga2 ,OK,
1135_Hakka_1,"1,135",難產,"Dystocia, Difficult labour",Hakka_1,養唔出,jɔŋ13m̩13>35tsʰut31,yong1 m1 cut5 ,OK,
1136_Hakka_1,"1,136",接生,Deliver a child,Hakka_1,接生,tsiap31saŋ13,ziap5 sang1 ,OK,
1137_Hakka_1,"1,137",胎盤,Placenta,Hakka_1,胞衣,pau13ji13,bau1 yi1 ,OK,
1138_Hakka_1,"1,138",雙胞胎,Twins,Hakka_1,孖仔,ma13>35tsai31,ma1 zai3 ,OK,
1139_Hakka_1,"1,139",嬰兒,Infant,Hakka_1,阿伢,ɔ13>35ŋa11,o1 nga2 ,OK,
